MATRICES	D_Count	H_Count
had(8,5,12,7,15,13,6,3)	512	326
had(3,8,5,6,7,15,13,12)	512	326
had(3,8,5,6,13,12,7,15)	512	326
had(3,8,7,15,5,6,13,12)	512	326
had(3,8,13,12,5,6,7,15)	512	326
had(8,3,6,5,15,7,12,13)	512	326
had(8,3,6,5,12,13,15,7)	512	326
had(8,3,15,7,6,5,12,13)	512	326
had(8,3,12,13,6,5,15,7)	512	326
had(7,12,15,13,8,5,3,6)	512	326
had(7,12,8,5,15,13,3,6)	512	326
had(12,7,13,15,5,8,6,3)	512	326
had(12,7,5,8,13,15,6,3)	512	326
had(13,12,7,15,5,6,3,8)	512	328
had(13,12,5,6,7,15,3,8)	512	328
had(12,13,15,7,6,5,8,3)	512	328
had(12,13,6,5,15,7,8,3)	512	328
had(5,13,8,15,7,3,12,6)	512	328
had(5,13,7,3,8,15,12,6)	512	328
had(13,5,15,8,3,7,6,12)	512	328
had(13,5,3,7,15,8,6,12)	512	328
had(6,15,12,8,13,3,5,7)	512	328
had(6,15,13,3,12,8,5,7)	512	328
had(15,6,8,12,3,13,7,5)	512	328
had(15,6,3,13,8,12,7,5)	512	328
had(3,8,7,15,13,12,5,6)	512	330
had(3,8,13,12,7,15,5,6)	512	330
had(5,6,3,8,13,12,7,15)	512	330
had(5,6,13,12,3,8,7,15)	512	330
had(6,5,8,3,12,13,15,7)	512	330
had(6,5,12,13,8,3,15,7)	512	330
had(8,3,15,7,12,13,6,5)	512	330
had(8,3,12,13,15,7,6,5)	512	330
had(3,6,5,8,12,7,15,13)	512	330
had(3,6,12,7,5,8,15,13)	512	330
had(6,3,8,5,7,12,13,15)	512	330
had(6,3,7,12,8,5,13,15)	512	330
had(6,12,8,15,7,3,13,5)	512	330
had(6,12,7,3,8,15,13,5)	512	330
had(12,6,15,8,3,7,5,13)	512	330
had(12,6,3,7,15,8,5,13)	512	330
had(8,13,3,12,15,5,7,6)	512	330
had(8,13,15,5,3,12,7,6)	512	330
had(13,8,12,3,5,15,6,7)	512	330
had(13,8,5,15,12,3,6,7)	512	330
had(6,7,8,13,12,3,15,5)	512	332
had(6,7,12,3,8,13,15,5)	512	332
had(7,6,13,8,3,12,5,15)	512	332
had(7,6,3,12,13,8,5,15)	512	332
had(13,12,5,6,3,8,7,15)	512	332
had(13,12,3,8,5,6,7,15)	512	332
had(12,13,6,5,8,3,15,7)	512	332
had(12,13,8,3,6,5,15,7)	512	332
had(6,15,8,12,7,5,13,3)	512	332
had(6,15,7,5,8,12,13,3)	512	332
had(15,6,12,8,5,7,3,13)	512	332
had(15,6,5,7,12,8,3,13)	512	332
had(6,8,5,3,12,15,13,7)	512	332
had(6,8,12,15,5,3,13,7)	512	332
had(8,6,3,5,15,12,7,13)	512	332
had(8,6,15,12,3,5,7,13)	512	332
had(5,6,13,12,7,15,3,8)	512	334
had(5,6,7,15,13,12,3,8)	512	334
had(6,5,12,13,15,7,8,3)	512	334
had(6,5,15,7,12,13,8,3)	512	334
had(3,7,5,13,12,6,15,8)	512	334
had(3,7,12,6,5,13,15,8)	512	334
had(5,15,3,12,13,8,7,6)	512	334
had(5,15,6,7,13,8,12,3)	512	334
had(5,15,13,8,3,12,7,6)	512	334
had(5,15,13,8,6,7,12,3)	512	334
had(5,15,13,8,12,3,6,7)	512	334
had(5,15,12,3,13,8,6,7)	512	334
had(7,12,13,15,6,3,8,5)	512	334
had(7,12,3,6,8,5,15,13)	512	334
had(7,12,6,3,13,15,8,5)	512	334
had(7,12,8,5,3,6,15,13)	512	334
had(7,3,13,5,6,12,8,15)	512	334
had(7,3,6,12,13,5,8,15)	512	334
had(12,7,15,13,3,6,5,8)	512	334
had(12,7,6,3,5,8,13,15)	512	334
had(12,7,3,6,15,13,5,8)	512	334
had(12,7,5,8,6,3,13,15)	512	334
had(15,5,12,3,8,13,6,7)	512	334
had(15,5,7,6,8,13,3,12)	512	334
had(15,5,8,13,12,3,6,7)	512	334
had(15,5,8,13,7,6,3,12)	512	334
had(15,5,8,13,3,12,7,6)	512	334
had(15,5,3,12,8,13,7,6)	512	334
had(3,5,13,7,15,12,6,8)	512	336
had(3,5,15,12,13,7,6,8)	512	336
had(3,12,13,8,15,5,6,7)	512	336
had(3,12,15,5,13,8,6,7)	512	336
had(5,3,7,13,12,15,8,6)	512	336
had(5,3,12,15,7,13,8,6)	512	336
had(6,7,8,13,15,5,12,3)	512	336
had(6,7,15,5,8,13,12,3)	512	336
had(7,6,13,8,5,15,3,12)	512	336
had(7,6,5,15,13,8,3,12)	512	336
had(12,3,8,13,5,15,7,6)	512	336
had(12,3,5,15,8,13,7,6)	512	336
had(7,15,13,12,3,8,5,6)	512	336
had(7,15,13,12,5,6,3,8)	512	336
had(7,15,13,12,6,5,8,3)	512	336
had(7,15,3,8,13,12,5,6)	512	336
had(7,15,5,6,13,12,3,8)	512	336
had(7,15,6,5,13,12,8,3)	512	336
